school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,Other,Services,Course,Father,15 To 30 Min,2 To 5 Hours,0,No,No,No,No,No,Yes,No,No,3,2,2,1,2,3,0,13,13,13
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Secondary Education,At Home,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,0,No,Yes,Yes,No,Yes,Yes,No,No,3,3,4,2,4,3,0,8,10,9
Mousinho Da Silveira,Male,18,Urban,Less Or Equal To 3,Living Together,Higher Education,Higher Education,Teacher,Services,Other,Mother,15 To 30 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,Yes,4,2,2,2,2,5,0,15,16,16
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Services,Reputation,Mother,30 Min To 1 Hour,Less Than 2 Hours,1,No,Yes,No,No,Yes,Yes,Yes,Yes,5,2,1,1,2,1,0,8,8,9
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,Secondary Education,At Home,Services,Course,Father,15 To 30 Min,Less Than 2 Hours,0,No,Yes,No,No,Yes,Yes,Yes,Yes,5,2,3,1,2,4,0,10,10,10
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,Higher Education,Higher Education,Other,Teacher,Other,Father,30 Min To 1 Hour,2 To 5 Hours,0,No,Yes,No,No,No,Yes,Yes,Yes,3,2,2,4,2,5,0,7,5,0
Mousinho Da Silveira,Male,18,Rural,Less Or Equal To 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,At Home,Services,Other,Father,30 Min To 1 Hour,Less Than 2 Hours,0,No,Yes,No,Yes,Yes,No,Yes,Yes,4,3,3,2,3,3,3,9,10,10
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,Other,At Home,Home,Mother,Less Than 15 Min,5 To 10 Hours,0,No,No,No,Yes,Yes,Yes,No,Yes,3,4,3,1,1,3,8,10,11,12
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),5Th To 9Th Grade,Other,Other,Course,Mother,Less Than 15 Min,Less Than 2 Hours,0,No,No,No,Yes,Yes,Yes,Yes,No,3,5,5,1,3,1,4,7,8,9
Mousinho Da Silveira,Female,18,Rural,Less Or Equal To 3,Living Together,Higher Education,Higher Education,Other,Other,Reputation,Mother,15 To 30 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,No,5,4,4,1,1,1,0,15,17,17
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Other,Home,Mother,Greater Than 1 Hour,5 To 10 Hours,0,No,No,No,No,Yes,Yes,Yes,No,4,3,2,1,2,4,4,10,11,12
Mousinho Da Silveira,Female,19,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),At Home,Other,Course,Other,15 To 30 Min,2 To 5 Hours,1,No,Yes,No,No,Yes,Yes,Yes,Yes,4,3,3,1,1,3,4,7,8,9
Mousinho Da Silveira,Female,18,Rural,Less Or Equal To 3,Living Together,Higher Education,Higher Education,Teacher,Services,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,Yes,No,5,4,3,3,4,2,1,13,14,14
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Secondary Education,Secondary Education,Other,Other,Home,Mother,Less Than 15 Min,2 To 5 Hours,0,No,No,No,No,Yes,Yes,Yes,Yes,4,1,3,1,2,1,1,16,16,16
Mousinho Da Silveira,Female,17,Rural,Greater Than 3,Living Together,Secondary Education,Primary Education (4Th Grade),At Home,Other,Reputation,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,No,Yes,No,Yes,Yes,No,4,5,4,2,3,1,10,8,9,9
Mousinho Da Silveira,Male,18,Urban,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,Teacher,Home,Father,Less Than 15 Min,2 To 5 Hours,0,No,No,No,Yes,No,Yes,Yes,No,3,2,4,1,4,2,4,17,18,19
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,Primary Education (4Th Grade),Other,Other,Other,Mother,15 To 30 Min,Less Than 2 Hours,0,No,No,No,Yes,No,Yes,Yes,Yes,4,4,3,1,3,5,0,7,7,0
Mousinho Da Silveira,Male,17,Urban,Greater Than 3,Living Together,5Th To 9Th Grade,Secondary Education,Other,Services,Home,Father,15 To 30 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,Yes,No,4,4,3,1,1,3,4,14,15,16
Mousinho Da Silveira,Male,19,Rural,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Services,Other,Mother,15 To 30 Min,Less Than 2 Hours,1,No,No,No,No,Yes,Yes,No,No,4,3,2,1,3,5,0,5,8,0
Mousinho Da Silveira,Male,18,Rural,Greater Than 3,Living Together,Higher Education,5Th To 9Th Grade,Other,Other,Home,Father,15 To 30 Min,Less Than 2 Hours,1,No,No,Yes,No,Yes,Yes,No,No,5,4,3,4,3,3,0,7,7,0
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,5Th To 9Th Grade,At Home,Other,Other,Mother,15 To 30 Min,5 To 10 Hours,0,No,No,No,No,Yes,Yes,No,No,5,3,3,1,3,4,0,14,17,15
Mousinho Da Silveira,Female,17,Urban,Greater Than 3,Living Together,Higher Education,Secondary Education,Teacher,Other,Other,Mother,15 To 30 Min,2 To 5 Hours,0,No,No,No,No,Yes,Yes,Yes,No,5,5,4,1,1,1,0,6,9,11
Mousinho Da Silveira,Female,18,Rural,Greater Than 3,Living Together,Higher Education,Higher Education,Teacher,At Home,Reputation,Mother,30 Min To 1 Hour,Less Than 2 Hours,0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,4,4,3,2,2,5,4,7,9,10
Mousinho Da Silveira,Female,19,Rural,Greater Than 3,Living Together,5Th To 9Th Grade,Secondary Education,Services,Other,Course,Mother,Less Than 15 Min,5 To 10 Hours,1,No,No,No,Yes,No,Yes,Yes,No,5,4,2,1,2,5,4,10,11,10
Mousinho Da Silveira,Female,18,Urban,Less Or Equal To 3,Living Together,Secondary Education,Primary Education (4Th Grade),Teacher,Services,Course,Mother,Less Than 15 Min,2 To 5 Hours,0,No,Yes,No,No,Yes,Yes,Yes,No,4,3,4,1,1,1,4,15,15,16
Mousinho Da Silveira,Female,18,Urban,Greater Than 3,Living Together,Primary Education (4Th Grade),Primary Education (4Th Grade),Other,Other,Course,Mother,15 To 30 Min,2 To 5 Hours,0,No,No,No,Yes,Yes,Yes,No,No,1,1,1,1,1,5,6,11,12,9
Mousinho Da Silveira,Male,17,Urban,Less Or Equal To 3,Living Together,Secondary Education,Primary Education (4Th Grade),Services,Services,Course,Mother,15 To 30 Min,Less Than 2 Hours,0,No,No,No,No,No,Yes,Yes,No,2,4,5,3,4,2,6,10,10,10
Mousinho Da Silveira,Male,18,Rural,Less Or Equal To 3,Living Together,Secondary Education,5Th To 9Th Grade,Services,Other,Course,Mother,30 Min To 1 Hour,Less Than 2 Hours,0,No,No,No,No,No,Yes,Yes,No,4,4,1,3,4,5,4,10,11,11
